module idx,bit-flip idx,module name,weight idx,weight before attack,weight after attack,validation mcc,mcc drop,ACC,ACC Drop,TPR,TPR Drop,F1-score,F1-score Drop,trial seed
module_idx,1,loss,415,"tensor(-17., device='cuda:0')","tensor(-17., device='cuda:0')",0.8871613739321823,-0.0028251646346023618,0.9332652192422307,-0.0017539378458918398,0.8424065724116082,-0.0006105377094038911,0.848756631189465,-0.0022729960696029616,3656
module_idx,2,loss,2565,"tensor(64., device='cuda:0')","tensor(64., device='cuda:0')",0.8871613739321823,0.0,0.9332652192422307,0.0,0.8424065724116082,0.0,0.848756631189465,0.0,3656
module_idx,3,loss,31456,"tensor(-9., device='cuda:0')","tensor(-9., device='cuda:0')",0.8871613739321823,0.0,0.9332652192422307,0.0,0.8424065724116082,0.0,0.848756631189465,0.0,3656
module_idx,4,loss,23051,"tensor(-5., device='cuda:0')","tensor(-5., device='cuda:0')",0.8871613739321823,0.0,0.9332652192422307,0.0,0.8424065724116082,0.0,0.848756631189465,0.0,3656
module_idx,5,loss,139,"tensor(16., device='cuda:0')","tensor(16., device='cuda:0')",0.8719455348225124,0.015215839109669949,0.9241549595572585,0.009110259684972255,0.8249778278263414,0.017428744585266776,0.8272241046767975,0.02153252651266746,3656
module_idx,6,loss,11567,"tensor(127., device='cuda:0')","tensor(127., device='cuda:0')",0.8719455348225124,0.0,0.9241549595572585,0.0,0.8249778278263414,0.0,0.8272241046767975,0.0,3656
module_idx,7,loss,2175,"tensor(64., device='cuda:0')","tensor(64., device='cuda:0')",0.8719455348225124,0.0,0.9241549595572585,0.0,0.8249778278263414,0.0,0.8272241046767975,0.0,3656
module_idx,8,loss,466,"tensor(8., device='cuda:0')","tensor(8., device='cuda:0')",0.8721693794360533,-0.00022384461354096885,0.924274159216688,-0.00011919965942952526,0.8251483929610463,-0.00017056513470481427,0.8271802475441552,4.385713264232205e-05,3656
module_idx,9,loss,2324,"tensor(-3., device='cuda:0')","tensor(-3., device='cuda:0')",0.8721693794360533,0.0,0.924274159216688,0.0,0.8251483929610463,0.0,0.8271802475441552,0.0,3656
module_idx,10,loss,30832,"tensor(8., device='cuda:0')","tensor(8., device='cuda:0')",0.8722040846838346,-3.4705247781263715e-05,0.9242911877394636,-1.7028522775630606e-05,0.8255140451068868,-0.00036565214584050043,0.8274476968665152,-0.00026744932236000274,3656
module_idx,11,loss,34426,"tensor(2., device='cuda:0')","tensor(2., device='cuda:0')",0.8722040846838346,0.0,0.9242911877394636,0.0,0.8255140451068868,0.0,0.8274476968665152,0.0,3656
module_idx,12,loss,1198,"tensor(-17., device='cuda:0')","tensor(-17., device='cuda:0')",0.8722040846838346,0.0,0.9242911877394636,0.0,0.8255140451068868,0.0,0.8274476968665152,0.0,3656
module_idx,13,loss,1772,"tensor(32., device='cuda:0')","tensor(32., device='cuda:0')",0.8722040846838346,0.0,0.9242911877394636,0.0,0.8255140451068868,0.0,0.8274476968665152,0.0,3656
module_idx,14,loss,45168,"tensor(-17., device='cuda:0')","tensor(-17., device='cuda:0')",0.8722040846838346,0.0,0.9242911877394636,0.0,0.8255140451068868,0.0,0.8274476968665152,0.0,3656
module_idx,15,loss,7914,"tensor(127., device='cuda:0')","tensor(127., device='cuda:0')",0.8722040846838346,0.0,0.9242911877394636,0.0,0.8255140451068868,0.0,0.8274476968665152,0.0,3656
module_idx,16,loss,1157,"tensor(-5., device='cuda:0')","tensor(-5., device='cuda:0')",0.8722040846838346,0.0,0.9242911877394636,0.0,0.8255140451068868,0.0,0.8274476968665152,0.0,3656
module_idx,17,loss,869,"tensor(8., device='cuda:0')","tensor(8., device='cuda:0')",0.8722040846838346,0.0,0.9242911877394636,0.0,0.8255140451068868,0.0,0.8274476968665152,0.0,3656
module_idx,18,loss,9788,"tensor(4., device='cuda:0')","tensor(4., device='cuda:0')",0.8722040846838346,0.0,0.9242911877394636,0.0,0.8255140451068868,0.0,0.8274476968665152,0.0,3656
module_idx,19,loss,1289,"tensor(127., device='cuda:0')","tensor(127., device='cuda:0')",0.8722040846838346,0.0,0.9242911877394636,0.0,0.8255140451068868,0.0,0.8274476968665152,0.0,3656
module_idx,20,loss,6555,"tensor(2., device='cuda:0')","tensor(2., device='cuda:0')",0.8722040846838346,0.0,0.9242911877394636,0.0,0.8255140451068868,0.0,0.8274476968665152,0.0,3656
